ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10313	10432	10214	10214	10312	10238	10324
2	10313	10433	10214	10214	10312	10238	10324
3	10314	10434	10214	10214	10313	10238	10324
4	10313	10433	10214	10214	10312	10238	10324
5	10313	10434	10214	10215	10314	10238	10324
6	10315	10434	10215	10215	10315	10239	10325
7	10314	10434	10214	10214	10312	10238	10324
8	10313	10434	10214	10215	10316	10238	10324
9	10314	10434	10214	10214	10312	10238	10324
10	10316	10434	10214	10214	10312	10240	10324
11	10313	10432	10216	10214	10312	10238	10324
12	10314	10434	10214	10214	10312	10238	10324
13	10313	10434	10214	10215	10314	10238	10324
14	10315	10434	10215	10215	10315	10239	10325
15	10315	10434	10215	10215	10315	10239	10325
16	10315	10434	10215	10215	10315	10239	10325
17	10313	10434	10214	10215	10314	10238	10324
18	10314	10434	10217	10215	10312	10238	10324
19	10314	10434	10217	10215	10312	10238	10324
20	10313	10434	10214	10215	10316	10238	10324
