ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12545	12680	12453	12517	12589	12523	12584
2	12546	12680	12453	12518	12589	12524	12584
3	12547	12680	12453	12519	12589	12523	12585
4	12547	12680	12453	12519	12589	12523	12585
5	12546	12680	12453	12517	12589	12524	12584
6	12548	12680	12453	12517	12590	12523	12586
7	12546	12680	12453	12517	12589	12524	12584
8	12546	12680	12454	12519	12589	12525	12587
9	12549	12680	12455	12519	12591	12526	12584
10	12546	12680	12453	12517	12589	12524	12584
11	12546	12680	12453	12517	12589	12524	12584
12	12546	12680	12453	12518	12589	12524	12584
13	12549	12681	12454	12519	12591	12526	12584
14	12546	12680	12453	12517	12589	12524	12584
15	12547	12680	12453	12517	12589	12523	12585
16	12547	12680	12453	12519	12589	12523	12585
17	12550	12680	12453	12517	12589	12523	12584
18	12550	12680	12453	12517	12589	12524	12584
19	12549	12680	12456	12519	12591	12526	12584
20	12549	12680	12454	12519	12591	12526	12584
