ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	22893	23068	22713	22709	22938	22895	22852
2	22894	23069	22714	22709	22939	22895	22853
3	22895	23070	22714	22710	22940	22896	22853
4	22893	23068	22714	22709	22938	22897	22853
5	22894	23070	22714	22709	22939	22895	22854
6	22895	23070	22714	22710	22940	22896	22853
7	22893	23070	22714	22709	22941	22898	22853
8	22894	23070	22714	22709	22939	22895	22853
9	22893	23070	22714	22709	22941	22898	22853
10	22896	23068	22713	22709	22938	22895	22852
11	22893	23068	22713	22709	22938	22895	22852
12	22895	23070	22714	22710	22942	22896	22853
13	22894	23070	22714	22709	22939	22895	22853
14	22895	23070	22715	22711	22940	22896	22853
15	22895	23070	22714	22710	22940	22896	22853
16	22893	23068	22714	22709	22938	22895	22853
17	22893	23068	22713	22709	22938	22895	22852
18	22895	23070	22714	22711	22940	22896	22853
19	22895	23070	22714	22710	22940	22896	22853
20	22893	23070	22714	22709	22941	22898	22853
