ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16649	16801	16490	16537	16634	16620	16641
2	16649	16802	16490	16538	16634	16620	16641
3	16649	16801	16490	16537	16634	16621	16641
4	16649	16802	16490	16538	16634	16622	16642
5	16649	16802	16490	16537	16634	16620	16641
6	16649	16802	16491	16537	16634	16620	16641
7	16649	16801	16490	16537	16634	16621	16641
8	16649	16801	16490	16537	16634	16620	16641
9	16649	16801	16490	16537	16634	16620	16641
10	16649	16801	16490	16537	16634	16621	16641
11	16649	16802	16490	16538	16634	16622	16641
12	16649	16802	16492	16539	16635	16620	16643
13	16649	16801	16490	16537	16634	16622	16641
14	16649	16802	16490	16537	16634	16620	16641
15	16649	16802	16493	16538	16634	16622	16641
16	16650	16803	16494	16537	16634	16621	16641
17	16649	16801	16490	16537	16634	16620	16641
18	16649	16802	16492	16538	16635	16620	16643
19	16649	16801	16495	16537	16634	16623	16644
20	16649	16802	16493	16538	16634	16622	16641
