ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	27168	27372	27033	26925	27131	27174	27055
2	27169	27373	27033	26925	27131	27174	27056
3	27169	27373	27033	26925	27132	27174	27057
4	27169	27373	27033	26925	27132	27174	27058
5	27169	27374	27033	26925	27131	27175	27056
6	27169	27373	27033	26925	27131	27174	27056
7	27169	27373	27033	26925	27131	27174	27056
8	27169	27373	27033	26925	27131	27174	27056
9	27168	27372	27033	26925	27131	27174	27056
10	27169	27373	27033	26926	27132	27174	27057
11	27169	27373	27033	26925	27132	27174	27057
12	27169	27373	27033	26925	27132	27174	27057
13	27169	27373	27033	26925	27131	27174	27056
14	27169	27373	27033	26925	27131	27174	27056
15	27169	27373	27033	26925	27132	27174	27057
16	27169	27373	27033	26925	27132	27174	27057
17	27169	27373	27033	26925	27132	27174	27057
18	27169	27373	27033	26925	27131	27174	27056
19	27168	27372	27033	26925	27131	27174	27056
20	27168	27372	27033	26925	27131	27174	27056
