ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7814	7898	7789	7804	7888	7827	7897
2	7815	7898	7789	7804	7888	7827	7897
3	7814	7898	7789	7804	7888	7827	7897
4	7814	7898	7790	7805	7888	7827	7897
5	7814	7899	7790	7804	7888	7827	7897
6	7814	7898	7789	7804	7888	7827	7897
7	7815	7898	7789	7806	7888	7828	7897
8	7816	7898	7791	7804	7889	7827	7898
9	7815	7898	7789	7804	7888	7829	7897
10	7815	7898	7789	7804	7888	7827	7897
11	7814	7898	7789	7804	7888	7827	7897
12	7814	7898	7790	7804	7890	7827	7897
13	7814	7898	7790	7804	7890	7827	7897
14	7814	7898	7789	7806	7888	7827	7897
15	7815	7898	7789	7804	7888	7829	7897
16	7814	7898	7789	7804	7888	7827	7897
17	7815	7898	7789	7804	7888	7829	7897
18	7814	7898	7789	7804	7888	7827	7897
19	7814	7898	7789	7806	7888	7827	7897
20	7814	7898	7790	7804	7888	7827	7897
