ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14060	14200	13980	13984	14099	14024	14090
2	14060	14200	13981	13985	14100	14025	14091
3	14060	14200	13981	13986	14100	14025	14091
4	14060	14200	13982	13985	14099	14024	14092
5	14060	14201	13982	13985	14099	14024	14090
6	14060	14200	13983	13987	14101	14024	14093
7	14060	14200	13984	13985	14099	14024	14090
8	14061	14200	13985	13984	14101	14024	14090
9	14060	14201	13983	13985	14099	14024	14090
10	14060	14200	13982	13985	14099	14024	14090
11	14060	14202	13985	13984	14101	14024	14090
12	14060	14200	13982	13985	14102	14024	14090
13	14060	14201	13983	13985	14099	14024	14090
14	14060	14203	13985	13984	14101	14024	14090
15	14060	14203	13985	13984	14101	14024	14090
16	14060	14200	13982	13985	14099	14024	14090
17	14060	14200	13982	13985	14099	14024	14090
18	14060	14200	13984	13985	14099	14024	14090
19	14060	14200	13983	13987	14101	14024	14093
20	14060	14200	13981	13985	14100	14025	14091
