ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1942	1973	1872	1945	1973	1895	1942
2	1942	1973	1872	1945	1973	1895	1942
3	1943	1973	1873	1945	1973	1896	1942
4	1942	1973	1872	1945	1973	1895	1942
5	1943	1973	1874	1945	1974	1896	1942
6	1943	1973	1874	1945	1974	1896	1942
7	1943	1973	1873	1945	1973	1896	1942
8	1942	1973	1873	1945	1973	1895	1942
9	1942	1973	1873	1945	1973	1895	1942
10	1942	1973	1873	1945	1973	1895	1942
11	1943	1973	1874	1945	1974	1896	1942
12	1942	1973	1873	1945	1973	1895	1942
13	1942	1973	1872	1945	1973	1895	1942
14	1943	1973	1874	1945	1974	1896	1942
15	1942	1973	1873	1945	1973	1895	1942
16	1942	1973	1872	1945	1973	1895	1942
17	1942	1973	1873	1945	1973	1895	1942
18	1942	1973	1872	1945	1973	1895	1942
19	1943	1973	1874	1945	1974	1896	1942
20	1942	1973	1873	1945	1973	1895	1942
