ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15962	16105	15813	15858	16000	15948	15960
2	15962	16105	15814	15858	16000	15948	15960
3	15962	16105	15814	15858	16001	15949	15960
4	15962	16105	15815	15858	16000	15948	15960
5	15962	16106	15814	15858	16001	15949	15960
6	15962	16105	15814	15858	16001	15949	15960
7	15962	16105	15814	15858	16000	15948	15960
8	15962	16105	15814	15858	16000	15948	15960
9	15962	16105	15814	15858	16000	15948	15960
10	15962	16105	15814	15858	16000	15950	15960
11	15962	16105	15814	15858	16000	15948	15960
12	15962	16106	15814	15858	16001	15949	15960
13	15962	16105	15814	15859	16000	15948	15960
14	15963	16107	15816	15858	16000	15948	15961
15	15962	16107	15816	15858	16000	15948	15960
16	15962	16106	15814	15858	16001	15949	15960
17	15962	16105	15814	15858	16001	15949	15960
18	15962	16105	15814	15858	16000	15948	15960
19	15962	16105	15814	15858	16001	15949	15960
20	15962	16105	15814	15858	16001	15949	15960
