ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14649	14790	14571	14574	14690	14625	14676
2	14649	14790	14571	14574	14690	14626	14677
3	14649	14791	14571	14574	14691	14625	14678
4	14650	14791	14571	14574	14690	14626	14679
5	14651	14792	14572	14574	14692	14626	14680
6	14651	14792	14572	14574	14693	14627	14680
7	14651	14792	14572	14574	14693	14626	14680
8	14651	14792	14572	14574	14693	14627	14680
9	14650	14791	14571	14574	14690	14626	14679
10	14651	14792	14572	14574	14693	14626	14680
11	14649	14790	14571	14574	14690	14626	14677
12	14649	14790	14571	14574	14690	14626	14676
13	14649	14790	14571	14574	14690	14626	14677
14	14649	14790	14571	14574	14690	14625	14676
15	14651	14792	14572	14574	14693	14627	14680
16	14649	14790	14571	14574	14690	14626	14676
17	14651	14792	14572	14574	14693	14626	14680
18	14649	14790	14571	14574	14690	14625	14676
19	14651	14792	14572	14574	14693	14626	14680
20	14651	14792	14572	14574	14693	14627	14680
