ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9858	9988	9797	9774	9881	9812	9904
2	9858	9989	9798	9774	9882	9813	9905
3	9858	9988	9797	9774	9882	9812	9906
4	9858	9988	9797	9775	9883	9812	9904
5	9858	9988	9797	9776	9883	9812	9904
6	9858	9988	9797	9776	9883	9814	9904
7	9858	9988	9797	9776	9883	9814	9904
8	9858	9988	9797	9774	9883	9812	9904
9	9858	9989	9798	9774	9882	9813	9904
10	9858	9988	9797	9774	9882	9812	9906
11	9858	9988	9797	9774	9881	9812	9904
12	9858	9988	9797	9774	9882	9812	9906
13	9858	9988	9797	9774	9883	9812	9904
14	9859	9988	9797	9775	9883	9812	9904
15	9858	9988	9797	9774	9883	9812	9904
16	9858	9988	9797	9774	9883	9812	9904
17	9858	9988	9799	9775	9883	9812	9904
18	9858	9988	9797	9774	9881	9812	9904
19	9858	9988	9797	9775	9883	9812	9904
20	9858	9988	9797	9774	9882	9812	9906
