ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	22983	23161	22806	22791	23039	22999	22933
2	22983	23162	22807	22792	23040	23000	22934
3	22983	23162	22807	22792	23040	23000	22934
4	22983	23161	22806	22791	23041	22999	22935
5	22983	23161	22806	22791	23039	23001	22933
6	22983	23162	22808	22792	23039	23000	22935
7	22983	23161	22806	22791	23039	23001	22933
8	22983	23161	22806	22791	23039	22999	22933
9	22983	23161	22809	22791	23041	22999	22935
10	22983	23162	22807	22792	23040	23000	22934
11	22983	23162	22808	22792	23039	23000	22935
12	22983	23162	22807	22791	23040	23000	22934
13	22983	23161	22806	22791	23042	22999	22935
14	22983	23162	22807	22792	23040	23000	22934
15	22983	23161	22806	22791	23042	22999	22935
16	22983	23162	22810	22792	23039	23000	22935
17	22983	23161	22806	22791	23039	23001	22933
18	22983	23162	22808	22792	23039	23000	22935
19	22983	23161	22806	22791	23042	22999	22935
20	22983	23161	22806	22793	23041	22999	22935
