ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	2693	2729	2579	2668	2733	2678	2713
2	2693	2729	2579	2668	2733	2678	2713
3	2693	2729	2579	2668	2733	2678	2713
4	2693	2729	2579	2668	2734	2678	2713
5	2693	2729	2579	2668	2733	2678	2713
6	2693	2729	2579	2668	2733	2678	2713
7	2693	2729	2580	2669	2733	2678	2713
8	2693	2729	2579	2670	2733	2679	2713
9	2693	2730	2579	2668	2735	2678	2714
10	2693	2729	2579	2670	2733	2679	2715
11	2693	2729	2579	2668	2733	2678	2713
12	2693	2729	2579	2668	2733	2678	2713
13	2693	2729	2579	2670	2733	2679	2713
14	2693	2729	2579	2668	2733	2678	2713
15	2693	2729	2579	2668	2733	2678	2716
16	2693	2729	2580	2669	2733	2678	2713
17	2693	2729	2579	2668	2733	2678	2713
18	2693	2729	2579	2668	2733	2678	2713
19	2693	2729	2579	2668	2733	2678	2713
20	2693	2729	2579	2668	2733	2678	2716
