ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	22124	22315	21973	21966	22193	22118	22093
2	22124	22315	21973	21967	22194	22118	22093
3	22124	22315	21973	21968	22194	22118	22093
4	22124	22315	21973	21966	22195	22118	22093
5	22124	22315	21974	21966	22196	22119	22093
6	22124	22315	21973	21967	22194	22118	22093
7	22124	22315	21973	21968	22194	22119	22094
8	22124	22315	21973	21966	22195	22118	22093
9	22124	22315	21975	21967	22194	22118	22093
10	22124	22315	21973	21968	22194	22119	22094
11	22124	22315	21973	21967	22194	22118	22093
12	22124	22315	21975	21967	22194	22118	22093
13	22124	22315	21975	21967	22194	22118	22093
14	22124	22315	21973	21966	22195	22118	22093
15	22124	22316	21974	21967	22197	22118	22095
16	22124	22315	21974	21966	22196	22119	22093
17	22124	22315	21973	21967	22194	22118	22093
18	22124	22315	21974	21966	22196	22119	22093
19	22124	22315	21973	21966	22193	22118	22093
20	22124	22315	21974	21966	22196	22119	22093
