ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19430	19657	19261	19277	19462	19372	19368
2	19431	19657	19261	19277	19463	19372	19368
3	19430	19657	19261	19277	19462	19372	19368
4	19432	19657	19261	19277	19463	19372	19368
5	19430	19657	19261	19277	19462	19372	19368
6	19430	19657	19261	19277	19462	19372	19368
7	19430	19657	19261	19277	19464	19372	19368
8	19433	19657	19261	19277	19465	19372	19369
9	19430	19657	19261	19277	19462	19372	19368
10	19430	19657	19261	19277	19462	19372	19368
11	19432	19657	19261	19277	19463	19372	19368
12	19432	19657	19261	19277	19463	19372	19368
13	19430	19657	19261	19277	19462	19372	19368
14	19434	19657	19261	19278	19465	19372	19369
15	19430	19657	19261	19277	19462	19372	19368
16	19433	19658	19261	19277	19466	19372	19368
17	19430	19657	19261	19277	19462	19372	19368
18	19430	19659	19261	19277	19464	19372	19370
19	19433	19657	19261	19277	19465	19372	19369
20	19433	19658	19261	19277	19466	19372	19368
