ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10453	10562	10342	10343	10435	10362	10459
2	10453	10563	10342	10343	10435	10362	10459
3	10453	10562	10342	10343	10435	10362	10459
4	10454	10562	10343	10343	10435	10362	10459
5	10453	10562	10342	10343	10435	10362	10459
6	10455	10564	10342	10343	10435	10363	10459
7	10453	10563	10342	10343	10435	10362	10459
8	10453	10564	10342	10343	10435	10363	10459
9	10453	10564	10342	10343	10435	10363	10459
10	10453	10562	10342	10343	10435	10362	10459
11	10453	10564	10342	10343	10435	10363	10459
12	10453	10562	10342	10344	10435	10362	10459
13	10453	10562	10344	10343	10435	10362	10459
14	10453	10563	10342	10343	10435	10362	10459
15	10453	10564	10342	10343	10435	10363	10459
16	10453	10563	10342	10343	10435	10362	10459
17	10453	10564	10342	10343	10435	10363	10459
18	10453	10562	10344	10343	10435	10362	10459
19	10453	10562	10342	10343	10435	10362	10460
20	10456	10562	10345	10343	10435	10364	10459
