ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5016	5034	4927	4995	5079	4994	5058
2	5016	5034	4927	4995	5079	4994	5058
3	5016	5034	4927	4995	5079	4994	5059
4	5016	5034	4927	4995	5079	4994	5058
5	5016	5035	4928	4995	5079	4994	5058
6	5016	5034	4927	4995	5079	4994	5058
7	5016	5034	4927	4995	5079	4994	5058
8	5016	5034	4927	4995	5079	4994	5058
9	5016	5034	4927	4996	5079	4994	5058
10	5016	5034	4927	4995	5079	4995	5058
11	5016	5034	4927	4995	5079	4995	5058
12	5016	5034	4927	4995	5079	4994	5058
13	5016	5034	4927	4995	5079	4994	5058
14	5016	5034	4927	4995	5079	4994	5058
15	5016	5035	4928	4995	5079	4994	5058
16	5016	5034	4927	4995	5080	4994	5058
17	5016	5035	4928	4995	5079	4994	5058
18	5016	5034	4927	4995	5079	4994	5058
19	5016	5035	4928	4995	5079	4994	5058
20	5016	5034	4927	4995	5081	4994	5058
