ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7825	7912	7804	7813	7898	7841	7909
2	7825	7912	7804	7813	7898	7841	7909
3	7825	7912	7804	7814	7899	7841	7909
4	7825	7912	7805	7814	7900	7842	7910
5	7826	7913	7806	7813	7901	7843	7910
6	7827	7912	7805	7814	7902	7842	7910
7	7825	7912	7805	7815	7903	7842	7910
8	7825	7912	7804	7813	7898	7844	7909
9	7825	7914	7806	7816	7904	7844	7910
10	7825	7912	7806	7813	7905	7844	7911
11	7825	7912	7806	7813	7905	7844	7911
12	7825	7912	7805	7815	7900	7842	7910
13	7825	7912	7804	7813	7898	7844	7909
14	7825	7912	7807	7814	7900	7842	7910
15	7825	7912	7808	7815	7900	7842	7912
16	7825	7912	7804	7816	7898	7841	7909
17	7825	7914	7806	7816	7904	7844	7910
18	7825	7912	7805	7815	7903	7842	7910
19	7825	7912	7805	7815	7900	7842	7912
20	7828	7912	7806	7813	7905	7844	7911
