ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	20590	20823	20484	20485	20718	20575	20588
2	20590	20823	20484	20486	20719	20576	20588
3	20590	20823	20484	20485	20718	20577	20588
4	20590	20823	20484	20486	20718	20578	20588
5	20590	20823	20484	20486	20718	20578	20588
6	20590	20823	20484	20486	20718	20578	20588
7	20590	20823	20484	20486	20718	20578	20588
8	20590	20824	20485	20486	20720	20576	20589
9	20590	20823	20484	20486	20719	20576	20588
10	20590	20823	20484	20486	20718	20578	20588
11	20590	20823	20484	20486	20721	20576	20588
12	20590	20823	20484	20487	20719	20576	20588
13	20590	20824	20486	20488	20722	20576	20590
14	20590	20823	20484	20485	20718	20575	20588
15	20590	20823	20484	20489	20718	20578	20588
16	20590	20823	20484	20485	20718	20575	20588
17	20590	20823	20484	20485	20718	20575	20588
18	20590	20823	20484	20486	20719	20576	20588
19	20590	20823	20484	20486	20719	20576	20588
20	20590	20823	20484	20485	20718	20575	20588
