ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	27757	27920	27582	27488	27683	27704	27587
2	27758	27921	27583	27488	27683	27704	27588
3	27757	27920	27582	27488	27683	27704	27587
4	27758	27922	27583	27489	27684	27705	27588
5	27758	27922	27583	27489	27684	27705	27588
6	27758	27922	27583	27489	27685	27705	27588
7	27757	27920	27582	27490	27683	27704	27587
8	27757	27920	27582	27490	27683	27704	27587
9	27757	27920	27582	27490	27683	27704	27587
10	27757	27920	27583	27491	27685	27706	27589
11	27758	27922	27583	27489	27684	27705	27588
12	27757	27920	27582	27490	27686	27704	27587
13	27757	27920	27582	27490	27683	27704	27587
14	27757	27920	27582	27490	27683	27704	27587
15	27758	27922	27583	27489	27685	27705	27587
16	27757	27920	27582	27490	27683	27704	27587
17	27757	27920	27582	27490	27683	27704	27587
18	27758	27922	27583	27489	27684	27705	27588
19	27757	27920	27583	27491	27685	27705	27589
20	27757	27920	27582	27488	27683	27704	27587
