ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7671	7764	7666	7665	7766	7692	7755
2	7671	7764	7667	7665	7766	7693	7756
3	7671	7764	7667	7665	7766	7693	7756
4	7672	7764	7668	7665	7767	7693	7757
5	7671	7764	7669	7665	7766	7692	7755
6	7671	7764	7667	7665	7766	7693	7756
7	7672	7764	7668	7665	7767	7693	7757
8	7671	7765	7668	7665	7768	7693	7757
9	7671	7765	7668	7665	7768	7693	7757
10	7671	7764	7667	7665	7766	7693	7756
11	7671	7765	7668	7665	7768	7693	7757
12	7671	7764	7667	7665	7766	7693	7756
13	7672	7764	7668	7665	7769	7693	7757
14	7671	7764	7667	7665	7766	7693	7756
15	7672	7764	7668	7665	7767	7693	7757
16	7671	7765	7668	7665	7768	7693	7758
17	7671	7764	7667	7665	7766	7693	7756
18	7671	7764	7667	7665	7766	7693	7756
19	7671	7764	7667	7665	7766	7693	7756
20	7671	7765	7668	7665	7768	7693	7758
