ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16807	16952	16638	16680	16777	16767	16784
2	16808	16953	16638	16680	16777	16768	16785
3	16809	16954	16639	16680	16777	16768	16786
4	16809	16952	16640	16681	16777	16769	16784
5	16808	16953	16638	16682	16777	16768	16785
6	16809	16952	16641	16680	16778	16770	16787
7	16810	16952	16638	16680	16778	16768	16787
8	16809	16952	16638	16680	16778	16768	16787
9	16808	16953	16638	16680	16777	16768	16785
10	16807	16952	16638	16680	16777	16767	16784
11	16809	16952	16640	16680	16777	16769	16784
12	16808	16953	16638	16680	16777	16768	16785
13	16807	16955	16638	16682	16777	16767	16784
14	16809	16954	16639	16680	16777	16768	16786
15	16807	16952	16638	16680	16777	16767	16784
16	16809	16952	16638	16680	16778	16768	16787
17	16809	16952	16641	16680	16778	16770	16787
18	16809	16952	16638	16680	16778	16768	16787
19	16809	16952	16641	16680	16778	16768	16787
20	16808	16953	16638	16680	16777	16768	16785
