ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18828	18991	18621	18644	18809	18756	18730
2	18829	18992	18622	18644	18810	18757	18730
3	18830	18991	18621	18644	18809	18756	18730
4	18829	18992	18622	18644	18810	18757	18730
5	18830	18991	18621	18644	18809	18756	18730
6	18829	18992	18622	18644	18810	18757	18730
7	18829	18993	18623	18644	18810	18758	18730
8	18829	18992	18622	18644	18810	18757	18730
9	18828	18991	18621	18644	18809	18756	18730
10	18829	18992	18622	18644	18811	18757	18730
11	18829	18992	18622	18644	18810	18757	18730
12	18829	18993	18623	18644	18810	18758	18730
13	18829	18993	18623	18644	18810	18758	18730
14	18829	18992	18622	18644	18810	18757	18730
15	18830	18991	18621	18644	18809	18756	18730
16	18828	18991	18621	18644	18809	18756	18730
17	18829	18992	18622	18644	18810	18757	18730
18	18829	18992	18622	18644	18811	18757	18730
19	18829	18992	18622	18644	18810	18757	18730
20	18829	18992	18622	18644	18810	18757	18730
