ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9378	9504	9308	9323	9426	9361	9436
2	9379	9505	9308	9324	9426	9361	9437
3	9378	9505	9308	9325	9426	9361	9436
4	9378	9504	9308	9323	9426	9361	9436
5	9378	9504	9308	9323	9426	9361	9436
6	9378	9504	9308	9323	9426	9361	9436
7	9379	9505	9308	9324	9426	9361	9437
8	9379	9505	9308	9324	9426	9361	9437
9	9379	9505	9308	9324	9426	9361	9437
10	9378	9504	9308	9323	9426	9361	9436
11	9379	9505	9308	9324	9426	9361	9437
12	9379	9505	9308	9324	9426	9361	9437
13	9379	9505	9308	9324	9426	9361	9437
14	9378	9504	9308	9323	9426	9361	9436
15	9378	9504	9309	9323	9426	9361	9436
16	9379	9506	9308	9324	9426	9361	9437
17	9378	9504	9308	9323	9426	9361	9436
18	9379	9505	9308	9324	9426	9361	9437
19	9378	9504	9308	9323	9426	9361	9436
20	9379	9505	9308	9324	9426	9361	9437
