ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25205	25465	25122	25032	25243	25247	25155
2	25205	25465	25122	25032	25243	25248	25155
3	25205	25465	25122	25032	25243	25248	25155
4	25205	25465	25122	25032	25243	25248	25155
5	25205	25465	25122	25032	25243	25248	25155
6	25205	25465	25122	25032	25243	25248	25155
7	25205	25465	25122	25032	25243	25248	25155
8	25205	25465	25122	25032	25243	25247	25155
9	25206	25465	25123	25033	25244	25249	25156
10	25205	25465	25122	25032	25243	25248	25155
11	25206	25465	25123	25033	25244	25249	25156
12	25206	25465	25123	25033	25244	25249	25156
13	25205	25465	25122	25032	25243	25248	25155
14	25205	25465	25122	25032	25243	25248	25155
15	25205	25465	25122	25032	25243	25250	25155
16	25205	25465	25122	25032	25243	25248	25155
17	25207	25465	25122	25034	25243	25248	25157
18	25206	25465	25123	25033	25244	25249	25158
19	25205	25465	25122	25032	25243	25248	25155
20	25205	25465	25122	25032	25243	25248	25155
