ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	27246	27439	27101	27000	27192	27244	27113
2	27246	27439	27102	27001	27193	27245	27114
3	27246	27439	27103	27000	27192	27246	27113
4	27246	27439	27104	27001	27193	27245	27115
5	27246	27439	27103	27000	27192	27246	27113
6	27246	27439	27104	27001	27193	27245	27115
7	27246	27439	27103	27000	27192	27246	27113
8	27246	27439	27103	27000	27192	27246	27113
9	27246	27439	27104	27001	27193	27245	27115
10	27246	27439	27103	27000	27192	27244	27113
11	27246	27439	27104	27001	27193	27245	27114
12	27246	27439	27101	27000	27192	27244	27113
13	27246	27439	27104	27001	27193	27245	27115
14	27246	27439	27104	27000	27192	27246	27113
15	27246	27439	27104	27001	27193	27245	27114
16	27247	27439	27104	27001	27193	27245	27115
17	27246	27439	27103	27000	27192	27244	27113
18	27246	27439	27104	27001	27193	27245	27114
19	27246	27439	27104	27001	27193	27245	27115
20	27247	27439	27104	27001	27193	27245	27115
