ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23263	23451	23071	23052	23283	23275	23203
2	23263	23452	23072	23053	23284	23276	23204
3	23263	23453	23073	23052	23285	23275	23205
4	23263	23451	23071	23052	23283	23275	23203
5	23263	23453	23073	23052	23285	23275	23205
6	23263	23453	23073	23052	23285	23275	23205
7	23263	23451	23071	23052	23283	23275	23203
8	23263	23452	23072	23053	23284	23276	23206
9	23263	23454	23073	23052	23283	23277	23207
10	23263	23453	23074	23054	23283	23275	23203
11	23263	23451	23071	23052	23283	23275	23203
12	23263	23453	23075	23052	23283	23278	23205
13	23263	23453	23073	23052	23285	23275	23205
14	23263	23453	23073	23052	23285	23275	23205
15	23263	23453	23073	23052	23285	23275	23205
16	23263	23453	23076	23052	23283	23278	23205
17	23263	23451	23077	23052	23283	23275	23203
18	23263	23452	23072	23053	23284	23276	23206
19	23263	23453	23075	23052	23283	23275	23205
20	23263	23451	23071	23055	23284	23279	23208
