ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6942	7037	6959	6929	7042	6939	7013
2	6942	7038	6959	6929	7042	6939	7013
3	6942	7037	6959	6929	7042	6939	7014
4	6942	7038	6959	6929	7042	6939	7013
5	6942	7038	6959	6930	7042	6939	7013
6	6942	7039	6959	6930	7042	6939	7013
7	6942	7037	6959	6929	7042	6939	7014
8	6942	7037	6959	6929	7042	6939	7013
9	6943	7038	6959	6929	7042	6939	7013
10	6942	7038	6959	6929	7042	6939	7013
11	6942	7038	6959	6929	7042	6939	7013
12	6942	7038	6959	6930	7042	6939	7013
13	6942	7038	6959	6930	7042	6939	7013
14	6942	7037	6959	6929	7042	6939	7014
15	6942	7039	6959	6930	7042	6939	7013
16	6942	7038	6959	6929	7042	6939	7013
17	6942	7038	6959	6930	7042	6939	7013
18	6942	7037	6959	6929	7042	6939	7013
19	6942	7038	6959	6929	7042	6939	7013
20	6942	7038	6959	6929	7042	6939	7013
