ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	26784	26973	26659	26532	26762	26789	26685
2	26784	26973	26659	26532	26762	26789	26685
3	26784	26973	26659	26533	26762	26789	26685
4	26785	26974	26660	26534	26762	26789	26686
5	26786	26975	26659	26535	26762	26789	26687
6	26784	26973	26659	26532	26762	26789	26685
7	26785	26974	26660	26534	26762	26789	26686
8	26785	26974	26661	26534	26762	26789	26686
9	26784	26973	26659	26532	26762	26789	26685
10	26784	26973	26659	26532	26762	26789	26685
11	26785	26974	26661	26534	26762	26789	26686
12	26785	26974	26661	26534	26762	26789	26686
13	26785	26974	26660	26534	26762	26789	26686
14	26785	26974	26660	26534	26762	26790	26686
15	26784	26973	26659	26532	26762	26789	26685
16	26786	26975	26659	26535	26762	26789	26687
17	26787	26973	26659	26532	26762	26789	26685
18	26786	26975	26659	26535	26762	26789	26687
19	26784	26973	26659	26532	26762	26789	26685
20	26784	26973	26659	26532	26762	26789	26685
