ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7557	7668	7565	7558	7653	7589	7643
2	7557	7668	7566	7558	7653	7589	7643
3	7558	7668	7567	7559	7654	7590	7644
4	7559	7668	7567	7559	7655	7590	7644
5	7558	7668	7565	7558	7653	7589	7645
6	7558	7668	7567	7559	7654	7590	7644
7	7560	7668	7565	7558	7653	7591	7646
8	7558	7668	7567	7559	7654	7590	7644
9	7557	7668	7566	7558	7653	7589	7643
10	7557	7668	7565	7558	7653	7589	7643
11	7557	7668	7566	7558	7653	7589	7643
12	7557	7668	7566	7558	7653	7589	7643
13	7557	7668	7566	7558	7653	7589	7643
14	7558	7668	7568	7559	7656	7590	7644
15	7561	7668	7565	7558	7653	7589	7643
16	7557	7668	7566	7558	7653	7589	7643
17	7560	7668	7565	7558	7653	7591	7646
18	7558	7668	7568	7559	7656	7590	7644
19	7557	7668	7566	7558	7653	7589	7643
20	7557	7668	7566	7558	7653	7589	7643
