ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	175	177	150	182	191	158	172
2	176	178	151	182	192	159	173
3	175	178	150	182	192	158	173
4	175	177	150	182	191	158	172
5	175	177	150	182	191	160	173
6	177	178	152	182	192	158	174
7	175	178	153	182	193	158	173
8	178	178	150	182	191	158	173
9	176	178	151	182	192	159	173
10	179	178	154	182	192	158	173
11	175	178	150	182	192	158	173
12	178	178	150	182	191	158	173
13	175	179	150	182	191	158	175
14	175	177	150	182	191	158	172
15	176	178	151	182	192	159	173
16	176	178	151	182	192	159	173
17	175	177	150	182	191	158	172
18	180	178	151	182	192	159	173
19	175	178	153	182	193	158	173
20	178	178	150	182	191	158	173
