ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6011	6084	6007	6005	6130	6005	6061
2	6011	6084	6007	6005	6131	6005	6061
3	6011	6084	6007	6005	6132	6005	6061
4	6011	6084	6007	6005	6131	6005	6061
5	6011	6084	6007	6005	6130	6005	6061
6	6012	6084	6008	6005	6130	6005	6061
7	6011	6084	6007	6005	6130	6005	6061
8	6011	6084	6007	6005	6130	6005	6061
9	6011	6084	6007	6005	6130	6005	6061
10	6011	6084	6007	6005	6132	6005	6062
11	6011	6084	6008	6005	6130	6005	6061
12	6011	6084	6008	6005	6130	6005	6061
13	6013	6084	6009	6006	6133	6005	6063
14	6011	6084	6008	6007	6134	6005	6061
15	6012	6084	6008	6005	6130	6005	6061
16	6014	6084	6007	6005	6132	6005	6062
17	6011	6084	6007	6005	6130	6005	6061
18	6011	6084	6007	6005	6131	6005	6061
19	6011	6084	6007	6005	6132	6005	6062
20	6011	6084	6007	6005	6130	6005	6061
