ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	26242	26440	26129	26017	26220	26256	26160
2	26243	26441	26130	26018	26221	26257	26161
3	26244	26440	26129	26019	26220	26256	26162
4	26242	26440	26131	26018	26220	26258	26163
5	26245	26441	26130	26018	26221	26259	26161
6	26242	26440	26129	26019	26220	26258	26163
7	26244	26440	26129	26019	26220	26256	26162
8	26242	26440	26129	26017	26220	26256	26160
9	26242	26440	26129	26017	26220	26256	26160
10	26242	26440	26131	26018	26222	26258	26164
11	26245	26441	26130	26018	26221	26259	26161
12	26242	26440	26131	26018	26220	26258	26164
13	26242	26440	26129	26019	26223	26258	26163
14	26242	26440	26129	26017	26220	26256	26160
15	26242	26440	26132	26018	26224	26258	26163
16	26242	26440	26129	26017	26220	26256	26160
17	26244	26440	26133	26019	26220	26256	26162
18	26243	26441	26130	26018	26221	26257	26161
19	26242	26440	26129	26019	26223	26258	26163
20	26244	26440	26129	26019	26220	26256	26162
