ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	844	863	795	847	846	809	834
2	845	863	795	848	847	810	834
3	845	863	796	848	847	811	834
4	845	863	795	848	846	812	834
5	845	863	797	848	848	813	834
6	845	863	797	848	847	813	834
7	846	863	795	848	849	809	834
8	845	863	797	848	848	813	834
9	844	863	795	848	846	809	834
10	846	864	795	848	846	809	834
11	846	863	795	848	849	809	834
12	846	864	795	848	846	809	834
13	845	863	797	848	849	813	834
14	846	863	795	848	849	809	834
15	846	863	795	848	849	809	834
16	847	863	797	848	847	811	834
17	845	863	796	848	847	811	834
18	846	863	795	848	849	809	834
19	846	864	795	848	846	809	834
20	844	863	795	848	846	809	834
