ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25378	25630	25299	25197	25408	25427	25323
2	25378	25630	25300	25198	25409	25428	25323
3	25378	25630	25299	25197	25410	25428	25323
4	25378	25630	25301	25199	25408	25428	25323
5	25378	25630	25299	25197	25408	25427	25323
6	25379	25630	25300	25199	25408	25429	25323
7	25378	25630	25299	25197	25410	25428	25323
8	25378	25630	25299	25197	25408	25427	25323
9	25380	25630	25300	25199	25408	25429	25323
10	25378	25630	25301	25199	25408	25428	25323
11	25378	25630	25299	25197	25408	25427	25323
12	25378	25630	25301	25199	25408	25428	25323
13	25378	25631	25299	25197	25408	25427	25323
14	25378	25630	25300	25199	25408	25428	25323
15	25378	25630	25301	25199	25408	25428	25323
16	25378	25630	25299	25197	25410	25428	25323
17	25378	25630	25299	25197	25410	25428	25323
18	25378	25630	25299	25197	25410	25428	25323
19	25378	25630	25299	25197	25410	25428	25323
20	25379	25630	25300	25199	25408	25429	25323
