ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17620	17769	17410	17454	17590	17546	17542
2	17621	17769	17411	17455	17591	17547	17542
3	17622	17769	17411	17455	17592	17548	17543
4	17621	17769	17410	17455	17591	17547	17542
5	17620	17769	17412	17456	17590	17546	17542
6	17622	17769	17411	17455	17590	17548	17543
7	17622	17769	17410	17456	17590	17546	17542
8	17622	17769	17410	17456	17590	17546	17542
9	17621	17769	17411	17455	17591	17547	17542
10	17620	17769	17412	17456	17590	17546	17542
11	17620	17769	17410	17456	17590	17546	17542
12	17620	17769	17410	17454	17590	17546	17542
13	17623	17769	17412	17456	17593	17546	17542
14	17620	17770	17410	17456	17590	17546	17542
15	17620	17769	17410	17456	17590	17546	17542
16	17620	17769	17410	17457	17590	17546	17542
17	17620	17769	17410	17454	17590	17546	17542
18	17620	17769	17410	17457	17590	17546	17542
19	17620	17769	17412	17458	17594	17546	17542
20	17622	17769	17413	17455	17590	17548	17543
