ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	21826	22032	21690	21684	21894	21816	21815
2	21827	22032	21691	21685	21894	21816	21815
3	21827	22032	21691	21685	21894	21816	21815
4	21827	22032	21691	21685	21894	21816	21815
5	21827	22032	21691	21685	21894	21816	21815
6	21827	22032	21691	21685	21895	21816	21815
7	21827	22032	21691	21685	21894	21816	21815
8	21826	22032	21690	21684	21894	21816	21815
9	21826	22033	21692	21684	21896	21816	21815
10	21827	22032	21691	21685	21895	21816	21815
11	21826	22033	21692	21684	21896	21816	21815
12	21827	22032	21691	21685	21894	21816	21815
13	21827	22032	21691	21685	21895	21816	21815
14	21827	22032	21691	21685	21894	21816	21815
15	21827	22032	21691	21685	21894	21816	21815
16	21826	22032	21690	21684	21894	21816	21815
17	21827	22032	21691	21685	21894	21816	21815
18	21826	22033	21692	21684	21896	21816	21815
19	21827	22032	21691	21685	21894	21816	21815
20	21826	22032	21693	21684	21895	21816	21815
