ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8289	8401	8276	8252	8376	8295	8385
2	8290	8402	8277	8253	8377	8296	8386
3	8289	8401	8276	8252	8376	8295	8385
4	8289	8403	8278	8252	8376	8296	8385
5	8289	8403	8276	8252	8376	8295	8385
6	8290	8402	8277	8252	8377	8296	8386
7	8289	8403	8276	8252	8376	8295	8385
8	8289	8403	8276	8252	8376	8295	8385
9	8290	8402	8277	8253	8377	8297	8387
10	8290	8404	8279	8254	8376	8298	8386
11	8290	8402	8277	8253	8377	8296	8386
12	8289	8403	8278	8252	8376	8296	8385
13	8290	8402	8277	8253	8377	8296	8387
14	8290	8404	8279	8254	8376	8298	8386
15	8289	8401	8278	8252	8376	8295	8385
16	8289	8403	8276	8252	8376	8295	8385
17	8290	8402	8277	8253	8377	8297	8387
18	8289	8401	8278	8252	8376	8295	8385
19	8290	8402	8280	8253	8377	8296	8386
20	8290	8405	8279	8252	8376	8299	8386
