ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18532	18670	18324	18345	18528	18447	18437
2	18533	18671	18325	18346	18528	18448	18437
3	18533	18671	18325	18346	18528	18448	18437
4	18532	18672	18326	18345	18528	18448	18437
5	18533	18673	18325	18346	18529	18448	18437
6	18534	18674	18327	18347	18528	18448	18437
7	18532	18675	18328	18345	18530	18449	18437
8	18532	18672	18326	18345	18528	18448	18437
9	18532	18672	18326	18345	18528	18448	18437
10	18532	18672	18326	18345	18528	18448	18437
11	18533	18671	18325	18346	18528	18448	18438
12	18532	18672	18326	18345	18528	18448	18437
13	18533	18671	18325	18348	18528	18448	18437
14	18533	18671	18325	18346	18528	18450	18438
15	18532	18674	18327	18347	18528	18448	18437
16	18532	18674	18327	18347	18528	18448	18437
17	18532	18674	18327	18347	18528	18448	18437
18	18532	18670	18329	18349	18528	18447	18437
19	18533	18673	18325	18346	18529	18448	18437
20	18533	18671	18325	18346	18528	18448	18437
