ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9322	9444	9248	9272	9377	9297	9383
2	9322	9445	9248	9272	9377	9298	9383
3	9322	9445	9249	9273	9378	9299	9383
4	9322	9444	9248	9272	9377	9297	9383
5	9322	9445	9248	9274	9378	9299	9383
6	9322	9446	9248	9272	9377	9300	9383
7	9322	9444	9248	9272	9377	9297	9383
8	9322	9446	9248	9272	9377	9300	9383
9	9322	9444	9250	9272	9377	9297	9383
10	9322	9445	9248	9274	9378	9299	9383
11	9322	9444	9248	9272	9377	9297	9383
12	9322	9444	9248	9272	9377	9297	9383
13	9322	9445	9248	9272	9377	9298	9383
14	9322	9444	9248	9272	9377	9297	9383
15	9322	9444	9248	9272	9377	9297	9383
16	9322	9444	9248	9272	9377	9297	9383
17	9322	9444	9248	9272	9377	9297	9383
18	9322	9445	9248	9274	9378	9299	9383
19	9322	9444	9250	9272	9377	9297	9383
20	9322	9444	9248	9272	9377	9297	9383
