ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16674	16826	16518	16561	16652	16641	16665
2	16674	16827	16518	16561	16652	16642	16665
3	16675	16828	16519	16562	16653	16641	16666
4	16675	16829	16518	16561	16654	16641	16666
5	16676	16830	16519	16563	16653	16641	16666
6	16674	16827	16519	16562	16652	16642	16665
7	16675	16831	16519	16562	16652	16641	16667
8	16675	16829	16518	16561	16654	16641	16666
9	16674	16827	16518	16561	16652	16642	16665
10	16675	16829	16518	16561	16654	16641	16666
11	16675	16828	16519	16562	16653	16641	16666
12	16675	16829	16518	16561	16654	16641	16666
13	16677	16828	16518	16564	16653	16641	16666
14	16674	16827	16518	16561	16652	16642	16665
15	16675	16829	16519	16562	16653	16641	16666
16	16675	16828	16519	16562	16653	16641	16666
17	16676	16830	16519	16563	16653	16641	16666
18	16675	16828	16518	16561	16653	16641	16666
19	16676	16830	16519	16563	16653	16641	16666
20	16675	16828	16519	16562	16653	16641	16666
