ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12767	12887	12674	12722	12791	12725	12786
2	12767	12888	12675	12723	12791	12725	12787
3	12768	12888	12675	12724	12791	12725	12787
4	12767	12887	12676	12722	12792	12725	12788
5	12767	12888	12675	12724	12791	12725	12787
6	12767	12887	12675	12722	12791	12725	12789
7	12767	12888	12675	12724	12791	12725	12787
8	12767	12888	12675	12724	12791	12725	12787
9	12767	12888	12675	12724	12791	12725	12787
10	12767	12887	12675	12722	12791	12725	12789
11	12767	12888	12675	12723	12791	12725	12787
12	12767	12889	12675	12724	12791	12726	12787
13	12767	12888	12675	12724	12791	12725	12787
14	12767	12887	12675	12722	12793	12725	12790
15	12767	12888	12675	12725	12794	12725	12787
16	12767	12888	12675	12725	12791	12725	12791
17	12767	12887	12674	12722	12791	12725	12788
18	12767	12889	12675	12724	12791	12726	12787
19	12767	12888	12675	12723	12791	12725	12787
20	12767	12888	12675	12724	12791	12725	12787
