ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	20534	20769	20422	20426	20660	20522	20529
2	20534	20770	20422	20426	20661	20523	20529
3	20535	20769	20423	20427	20662	20524	20529
4	20534	20769	20424	20426	20660	20523	20529
5	20535	20769	20425	20427	20662	20524	20529
6	20534	20769	20424	20426	20660	20523	20529
7	20534	20769	20426	20426	20663	20522	20529
8	20534	20769	20422	20426	20660	20522	20529
9	20534	20769	20424	20426	20660	20525	20529
10	20534	20769	20424	20426	20660	20523	20529
11	20534	20769	20426	20426	20663	20522	20529
12	20534	20769	20427	20426	20660	20523	20529
13	20534	20769	20427	20426	20660	20523	20529
14	20534	20769	20424	20426	20660	20526	20529
15	20534	20769	20424	20426	20660	20525	20529
16	20535	20769	20424	20427	20662	20524	20529
17	20534	20769	20422	20426	20660	20523	20529
18	20534	20769	20424	20426	20660	20523	20529
19	20534	20769	20426	20426	20663	20522	20529
20	20534	20769	20424	20426	20660	20523	20529
