ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	26674	26874	26552	26430	26671	26684	26584
2	26674	26874	26552	26430	26671	26684	26584
3	26675	26875	26553	26431	26671	26685	26585
4	26674	26876	26553	26432	26671	26684	26584
5	26674	26876	26552	26433	26671	26684	26584
6	26676	26875	26553	26431	26671	26685	26585
7	26674	26876	26552	26433	26671	26684	26584
8	26674	26876	26552	26433	26672	26684	26584
9	26674	26876	26552	26433	26671	26684	26584
10	26675	26875	26553	26431	26671	26685	26585
11	26674	26876	26552	26433	26671	26684	26584
12	26674	26876	26552	26433	26671	26684	26584
13	26674	26876	26552	26433	26671	26684	26584
14	26675	26875	26553	26431	26671	26685	26585
15	26675	26875	26553	26431	26671	26685	26585
16	26674	26876	26552	26431	26671	26684	26584
17	26674	26876	26552	26433	26671	26684	26586
18	26675	26875	26553	26431	26671	26685	26585
19	26674	26877	26552	26433	26671	26684	26587
20	26674	26876	26552	26433	26671	26684	26586
