ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13796	13926	13702	13720	13830	13733	13822
2	13796	13927	13702	13721	13830	13733	13823
3	13797	13927	13703	13720	13830	13734	13824
4	13796	13927	13702	13721	13830	13733	13823
5	13796	13927	13704	13720	13830	13733	13825
6	13796	13927	13702	13720	13830	13733	13825
7	13796	13927	13702	13720	13830	13733	13823
8	13796	13927	13702	13721	13830	13733	13823
9	13796	13927	13702	13720	13830	13733	13825
10	13796	13927	13702	13720	13830	13733	13825
11	13796	13928	13702	13721	13830	13733	13823
12	13796	13927	13702	13720	13830	13733	13825
13	13798	13927	13703	13720	13830	13734	13826
14	13796	13927	13702	13720	13830	13733	13825
15	13796	13927	13702	13720	13830	13733	13823
16	13797	13927	13703	13720	13830	13734	13822
17	13796	13927	13702	13720	13830	13733	13825
18	13796	13927	13704	13720	13830	13733	13825
19	13798	13927	13703	13720	13830	13734	13826
20	13796	13927	13702	13720	13830	13733	13825
