ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	21958	22160	21815	21801	22024	21944	21930
2	21959	22160	21815	21802	22025	21944	21931
3	21959	22160	21815	21802	22025	21944	21931
4	21959	22160	21815	21802	22025	21945	21931
5	21959	22161	21815	21801	22026	21944	21932
6	21960	22161	21815	21802	22025	21945	21930
7	21959	22161	21815	21801	22026	21944	21932
8	21959	22160	21815	21802	22025	21944	21931
9	21959	22160	21815	21802	22025	21945	21931
10	21959	22160	21815	21802	22025	21944	21931
11	21959	22162	21815	21802	22025	21944	21931
12	21959	22161	21815	21801	22026	21944	21932
13	21959	22162	21815	21802	22025	21944	21931
14	21959	22160	21815	21802	22027	21944	21930
15	21959	22160	21815	21802	22025	21945	21931
16	21959	22160	21815	21802	22027	21944	21930
17	21959	22160	21815	21802	22025	21944	21931
18	21959	22161	21815	21803	22025	21944	21930
19	21959	22160	21815	21801	22024	21944	21931
20	21959	22160	21815	21802	22025	21944	21931
