ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	20609	20843	20512	20508	20744	20597	20610
2	20610	20844	20513	20509	20745	20598	20610
3	20611	20845	20514	20508	20746	20599	20611
4	20609	20843	20514	20508	20744	20597	20610
5	20611	20845	20514	20508	20746	20599	20611
6	20609	20843	20512	20508	20744	20597	20610
7	20609	20843	20514	20510	20744	20597	20610
8	20609	20843	20514	20508	20744	20597	20610
9	20609	20843	20512	20508	20744	20597	20610
10	20609	20843	20514	20508	20744	20597	20610
11	20611	20845	20514	20508	20746	20599	20611
12	20609	20843	20514	20510	20744	20597	20610
13	20609	20843	20514	20508	20744	20597	20610
14	20609	20846	20514	20508	20746	20599	20610
15	20611	20845	20514	20508	20746	20599	20611
16	20609	20843	20514	20511	20744	20597	20610
17	20611	20845	20514	20508	20746	20599	20611
18	20611	20845	20514	20508	20744	20600	20611
19	20609	20843	20514	20508	20744	20597	20610
20	20609	20843	20514	20508	20744	20597	20610
