ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23587	23801	23444	23409	23628	23626	23562
2	23588	23801	23445	23409	23629	23627	23562
3	23588	23801	23445	23409	23629	23627	23562
4	23588	23801	23445	23409	23629	23628	23562
5	23589	23801	23446	23409	23628	23627	23563
6	23588	23802	23445	23409	23629	23627	23562
7	23589	23801	23446	23409	23628	23627	23563
8	23589	23801	23446	23409	23628	23627	23563
9	23589	23801	23446	23409	23628	23627	23563
10	23590	23803	23447	23410	23630	23629	23564
11	23590	23803	23447	23410	23630	23629	23564
12	23589	23804	23446	23409	23631	23627	23562
13	23590	23803	23447	23410	23631	23626	23565
14	23591	23801	23448	23409	23628	23627	23563
15	23590	23803	23447	23410	23631	23626	23565
16	23588	23802	23445	23409	23629	23627	23562
17	23588	23802	23445	23409	23629	23627	23562
18	23588	23801	23445	23409	23629	23627	23562
19	23590	23803	23447	23410	23631	23626	23565
20	23590	23803	23447	23410	23630	23629	23565
