ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13241	13381	13165	13190	13280	13205	13278
2	13242	13382	13165	13191	13280	13205	13279
3	13241	13381	13165	13190	13280	13205	13278
4	13242	13383	13166	13191	13281	13206	13278
5	13243	13384	13165	13191	13282	13207	13280
6	13244	13381	13167	13191	13280	13208	13278
7	13242	13382	13165	13191	13280	13205	13279
8	13242	13385	13165	13191	13280	13205	13278
9	13242	13383	13166	13191	13281	13206	13278
10	13242	13383	13166	13191	13281	13206	13278
11	13242	13385	13165	13191	13280	13205	13278
12	13242	13381	13165	13191	13280	13209	13278
13	13241	13381	13165	13190	13280	13205	13278
14	13242	13381	13165	13191	13280	13209	13278
15	13244	13381	13165	13190	13280	13208	13278
16	13242	13381	13165	13191	13280	13209	13278
17	13244	13381	13167	13191	13280	13208	13278
18	13242	13385	13165	13191	13280	13205	13278
19	13243	13385	13165	13191	13280	13205	13278
20	13242	13381	13167	13191	13280	13208	13281
