ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15641	15792	15525	15547	15679	15600	15650
2	15641	15792	15525	15547	15680	15600	15650
3	15641	15792	15525	15547	15679	15600	15650
4	15641	15792	15525	15547	15679	15600	15650
5	15641	15792	15525	15547	15679	15600	15650
6	15641	15792	15525	15548	15681	15601	15651
7	15642	15792	15526	15549	15681	15601	15652
8	15641	15792	15525	15548	15681	15601	15651
9	15641	15792	15525	15547	15679	15600	15653
10	15642	15792	15526	15549	15681	15601	15652
11	15641	15792	15525	15548	15681	15601	15651
12	15641	15792	15525	15548	15681	15601	15651
13	15641	15792	15525	15547	15679	15600	15653
14	15643	15792	15525	15547	15679	15600	15654
15	15641	15792	15525	15550	15681	15601	15651
16	15642	15792	15525	15547	15681	15601	15652
17	15641	15792	15527	15547	15679	15600	15653
18	15642	15792	15526	15549	15681	15601	15652
19	15641	15792	15525	15547	15679	15600	15650
20	15642	15792	15525	15547	15681	15601	15652
