ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11507	11619	11419	11457	11526	11468	11523
2	11508	11620	11420	11457	11527	11469	11524
3	11509	11621	11419	11457	11526	11470	11525
4	11508	11620	11420	11457	11526	11469	11524
5	11508	11620	11420	11457	11527	11469	11524
6	11508	11620	11420	11457	11526	11468	11523
7	11508	11620	11420	11457	11526	11469	11524
8	11510	11620	11420	11457	11526	11469	11526
9	11510	11620	11420	11457	11526	11469	11526
10	11510	11620	11420	11457	11526	11469	11526
11	11511	11622	11419	11457	11526	11470	11527
12	11508	11620	11420	11457	11526	11468	11523
13	11507	11619	11419	11457	11526	11468	11523
14	11507	11619	11419	11457	11526	11468	11523
15	11511	11621	11419	11457	11526	11470	11523
16	11508	11620	11420	11457	11526	11469	11524
17	11507	11619	11419	11457	11526	11468	11523
18	11511	11621	11419	11457	11526	11469	11523
19	11508	11620	11420	11457	11526	11468	11523
20	11507	11619	11419	11457	11526	11468	11523
