ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25167	25427	25090	24995	25220	25217	25123
2	25168	25428	25090	24996	25221	25217	25124
3	25169	25428	25091	24996	25221	25217	25125
4	25167	25427	25090	24995	25220	25217	25123
5	25167	25427	25090	24995	25220	25217	25123
6	25167	25427	25090	24995	25222	25217	25123
7	25170	25428	25091	24996	25221	25217	25125
8	25168	25428	25090	24996	25221	25217	25125
9	25168	25428	25090	24996	25221	25217	25124
10	25171	25429	25090	24995	25222	25217	25123
11	25171	25429	25090	24995	25222	25217	25123
12	25167	25427	25090	24995	25222	25217	25123
13	25168	25428	25090	24996	25221	25217	25125
14	25170	25428	25091	24996	25221	25217	25126
15	25169	25428	25091	24996	25221	25217	25125
16	25168	25428	25090	24996	25221	25217	25125
17	25170	25428	25090	24996	25221	25217	25125
18	25172	25427	25090	24996	25222	25217	25123
19	25167	25427	25090	24995	25222	25218	25123
20	25170	25428	25091	24996	25221	25217	25125
