ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6055	6124	6042	6043	6177	6036	6101
2	6056	6124	6043	6043	6178	6036	6101
3	6056	6124	6043	6043	6177	6036	6101
4	6056	6124	6044	6044	6177	6037	6102
5	6057	6125	6045	6043	6177	6037	6101
6	6056	6124	6043	6043	6178	6036	6101
7	6056	6125	6044	6044	6177	6037	6102
8	6056	6125	6044	6044	6177	6037	6102
9	6055	6124	6043	6043	6177	6036	6101
10	6056	6125	6044	6044	6177	6037	6102
11	6058	6125	6046	6045	6179	6037	6101
12	6057	6125	6045	6043	6177	6037	6101
13	6056	6125	6044	6044	6177	6037	6102
14	6055	6124	6043	6043	6177	6036	6101
15	6055	6125	6047	6043	6177	6036	6101
16	6056	6124	6043	6043	6178	6036	6101
17	6057	6125	6045	6043	6180	6037	6101
18	6056	6125	6044	6044	6177	6037	6102
19	6059	6125	6045	6043	6177	6037	6101
20	6057	6125	6045	6043	6177	6037	6101
