ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25025	25289	24940	24863	25074	25074	24979
2	25025	25290	24940	24863	25074	25074	24980
3	25025	25290	24940	24863	25074	25074	24980
4	25025	25289	24940	24863	25074	25074	24980
5	25025	25290	24940	24863	25074	25074	24981
6	25025	25289	24940	24863	25074	25074	24980
7	25025	25289	24941	24863	25074	25074	24980
8	25025	25289	24940	24863	25074	25074	24980
9	25025	25290	24940	24863	25074	25074	24981
10	25025	25289	24940	24863	25074	25074	24980
11	25025	25289	24941	24864	25074	25074	24980
12	25025	25290	24940	24863	25075	25074	24980
13	25025	25289	24940	24863	25074	25074	24980
14	25025	25289	24940	24863	25074	25074	24980
15	25025	25290	24940	24863	25075	25074	24980
16	25025	25289	24941	24864	25074	25074	24980
17	25025	25289	24940	24863	25074	25074	24980
18	25025	25289	24940	24863	25074	25074	24980
19	25025	25289	24941	24864	25074	25074	24980
20	25025	25290	24940	24865	25074	25074	24981
