ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1583	1622	1535	1594	1600	1560	1604
2	1583	1623	1535	1594	1600	1560	1604
3	1583	1623	1535	1594	1600	1560	1604
4	1584	1624	1536	1594	1601	1560	1604
5	1583	1623	1535	1594	1600	1560	1604
6	1584	1624	1536	1594	1601	1560	1604
7	1584	1624	1536	1594	1601	1560	1604
8	1583	1623	1535	1594	1600	1560	1604
9	1585	1624	1536	1594	1601	1560	1604
10	1584	1624	1536	1594	1601	1560	1604
11	1583	1623	1535	1594	1600	1560	1604
12	1584	1624	1536	1594	1601	1560	1604
13	1584	1624	1536	1594	1601	1560	1604
14	1585	1624	1536	1594	1601	1560	1604
15	1584	1624	1536	1594	1601	1560	1604
16	1583	1623	1537	1594	1600	1561	1604
17	1584	1624	1536	1594	1601	1560	1604
18	1585	1624	1536	1594	1601	1560	1604
19	1583	1623	1535	1594	1600	1560	1604
20	1586	1623	1536	1594	1600	1560	1605
