ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	24210	24468	24113	24031	24247	24240	24196
2	24210	24469	24113	24031	24247	24240	24197
3	24210	24468	24113	24031	24247	24240	24196
4	24210	24468	24113	24031	24247	24240	24196
5	24211	24469	24114	24031	24247	24241	24198
6	24210	24469	24115	24032	24247	24241	24199
7	24210	24468	24113	24031	24247	24240	24196
8	24210	24469	24113	24031	24247	24240	24197
9	24212	24469	24115	24033	24247	24240	24199
10	24211	24469	24114	24031	24247	24241	24198
11	24210	24469	24113	24031	24247	24240	24197
12	24212	24469	24115	24033	24248	24240	24199
13	24210	24469	24116	24031	24247	24240	24197
14	24211	24469	24114	24031	24247	24241	24198
15	24210	24469	24113	24031	24247	24240	24197
16	24210	24469	24116	24031	24247	24240	24197
17	24210	24469	24116	24031	24247	24240	24200
18	24210	24469	24116	24031	24247	24240	24200
19	24213	24469	24113	24031	24247	24240	24200
20	24210	24469	24116	24031	24247	24240	24200
