ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14822	14965	14732	14732	14869	14782	14822
2	14822	14966	14733	14732	14870	14783	14823
3	14822	14967	14733	14733	14870	14783	14824
4	14822	14965	14732	14732	14871	14784	14822
5	14822	14966	14733	14732	14870	14783	14823
6	14822	14966	14733	14732	14870	14783	14823
7	14822	14965	14732	14732	14871	14784	14822
8	14822	14965	14732	14732	14871	14784	14822
9	14822	14965	14732	14732	14871	14784	14822
10	14822	14965	14732	14732	14871	14785	14822
11	14822	14965	14732	14732	14871	14785	14822
12	14822	14965	14732	14732	14871	14784	14822
13	14822	14966	14733	14734	14870	14783	14823
14	14822	14965	14732	14732	14871	14782	14823
15	14822	14965	14732	14732	14869	14782	14822
16	14822	14965	14732	14732	14871	14784	14822
17	14822	14965	14732	14732	14871	14784	14822
18	14822	14965	14732	14732	14871	14784	14822
19	14822	14968	14732	14732	14871	14784	14825
20	14822	14965	14732	14732	14871	14782	14822
