ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5872	5939	5870	5868	6002	5882	5935
2	5873	5940	5870	5869	6003	5882	5936
3	5872	5939	5870	5868	6003	5882	5935
4	5873	5941	5870	5869	6003	5882	5937
5	5873	5940	5870	5869	6003	5882	5936
6	5872	5939	5870	5868	6003	5882	5935
7	5873	5940	5870	5869	6003	5882	5936
8	5873	5941	5871	5869	6003	5882	5937
9	5873	5940	5870	5869	6003	5882	5936
10	5873	5940	5870	5869	6003	5882	5936
11	5873	5941	5872	5869	6003	5882	5937
12	5873	5940	5870	5869	6003	5882	5936
13	5872	5939	5870	5868	6002	5882	5935
14	5872	5939	5870	5868	6003	5882	5935
15	5872	5939	5870	5870	6003	5882	5935
16	5873	5941	5872	5869	6003	5882	5937
17	5872	5939	5870	5868	6003	5882	5935
18	5872	5939	5870	5868	6002	5882	5935
19	5872	5939	5870	5870	6003	5882	5935
20	5872	5939	5870	5868	6003	5882	5935
