ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15010	15154	14910	14918	15056	14962	15001
2	15010	15154	14911	14918	15057	14963	15001
3	15010	15154	14911	14918	15056	14963	15001
4	15010	15154	14911	14918	15056	14963	15001
5	15010	15154	14911	14919	15056	14962	15001
6	15011	15154	14911	14918	15056	14962	15001
7	15010	15154	14911	14918	15056	14962	15001
8	15010	15154	14911	14918	15056	14962	15001
9	15010	15154	14911	14918	15056	14962	15001
10	15010	15154	14911	14918	15058	14963	15001
11	15010	15154	14911	14918	15056	14962	15001
12	15010	15154	14911	14918	15057	14963	15001
13	15011	15154	14911	14918	15056	14962	15001
14	15010	15154	14911	14918	15056	14963	15001
15	15010	15154	14911	14919	15056	14962	15001
16	15010	15155	14911	14918	15059	14963	15001
17	15010	15154	14911	14918	15056	14963	15001
18	15010	15154	14911	14919	15056	14962	15001
19	15010	15154	14911	14918	15056	14962	15001
20	15010	15154	14911	14919	15056	14962	15001
