ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	976	998	919	983	982	946	981
2	976	998	920	984	983	946	982
3	976	998	921	984	982	946	981
4	976	998	921	984	982	946	981
5	976	998	919	983	982	946	981
6	976	999	919	985	984	946	981
7	976	999	919	985	984	946	981
8	976	998	919	984	982	946	981
9	976	999	919	985	984	946	981
10	976	998	922	984	983	946	982
11	976	999	919	984	984	946	981
12	976	998	920	984	983	946	982
13	976	998	919	984	982	946	981
14	976	998	922	984	983	946	982
15	976	999	919	985	984	946	981
16	976	1000	919	986	984	946	982
17	976	998	923	984	984	946	983
18	976	999	919	987	984	946	981
19	976	998	922	984	983	946	982
20	976	999	919	985	984	946	981
