ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13980	14130	13906	13917	14023	13933	14027
2	13980	14131	13906	13918	14023	13933	14027
3	13980	14130	13906	13917	14023	13933	14027
4	13981	14130	13906	13919	14023	13934	14027
5	13981	14130	13906	13919	14023	13934	14028
6	13981	14130	13906	13919	14023	13934	14027
7	13980	14130	13906	13919	14023	13935	14027
8	13982	14130	13906	13919	14023	13936	14027
9	13982	14130	13907	13919	14023	13935	14029
10	13980	14131	13906	13920	14023	13933	14027
11	13983	14131	13906	13919	14023	13935	14027
12	13980	14131	13908	13920	14023	13933	14027
13	13980	14130	13906	13917	14023	13933	14027
14	13980	14131	13906	13920	14023	13933	14027
15	13981	14130	13906	13919	14023	13934	14027
16	13981	14131	13906	13917	14023	13933	14027
17	13980	14130	13906	13917	14023	13933	14027
18	13981	14131	13906	13917	14023	13933	14027
19	13980	14132	13906	13918	14023	13933	14027
20	13981	14130	13906	13919	14023	13934	14027
