ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17339	17491	17132	17181	17302	17290	17279
2	17339	17491	17132	17181	17302	17290	17279
3	17340	17491	17133	17182	17302	17290	17280
4	17340	17491	17133	17182	17302	17290	17280
5	17341	17491	17134	17182	17302	17290	17280
6	17339	17491	17132	17181	17302	17290	17279
7	17340	17491	17133	17182	17302	17290	17280
8	17339	17491	17132	17181	17302	17290	17279
9	17339	17491	17132	17183	17302	17290	17279
10	17340	17491	17133	17182	17302	17290	17280
11	17342	17491	17132	17181	17302	17290	17279
12	17343	17491	17132	17181	17302	17290	17279
13	17339	17491	17132	17181	17302	17290	17279
14	17341	17491	17134	17182	17302	17290	17280
15	17342	17491	17132	17181	17302	17290	17279
16	17342	17491	17132	17181	17302	17290	17279
17	17339	17491	17132	17181	17302	17290	17279
18	17339	17491	17132	17181	17302	17290	17279
19	17339	17491	17132	17181	17302	17290	17279
20	17339	17491	17132	17181	17302	17290	17279
