ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12815	12936	12710	12760	12836	12763	12831
2	12815	12936	12711	12760	12837	12763	12831
3	12815	12936	12711	12760	12836	12763	12831
4	12815	12936	12711	12761	12837	12763	12831
5	12815	12936	12710	12760	12836	12763	12831
6	12815	12937	12711	12760	12836	12764	12831
7	12815	12936	12710	12760	12836	12763	12831
8	12815	12936	12710	12760	12836	12763	12831
9	12815	12936	12712	12762	12836	12765	12831
10	12815	12936	12711	12760	12836	12763	12831
11	12815	12936	12710	12760	12836	12763	12831
12	12815	12937	12711	12760	12836	12764	12831
13	12815	12936	12710	12760	12836	12763	12831
14	12815	12936	12712	12762	12836	12765	12831
15	12815	12936	12710	12760	12836	12763	12831
16	12815	12936	12710	12760	12836	12763	12831
17	12815	12936	12712	12762	12836	12765	12831
18	12815	12936	12712	12762	12836	12765	12831
19	12815	12936	12711	12760	12836	12763	12831
20	12815	12936	12712	12762	12836	12765	12831
