ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7531	7641	7543	7536	7628	7563	7616
2	7531	7641	7543	7537	7629	7564	7617
3	7532	7641	7543	7538	7630	7565	7617
4	7532	7641	7543	7538	7630	7565	7617
5	7532	7641	7543	7538	7630	7565	7617
6	7532	7642	7543	7537	7629	7566	7617
7	7531	7641	7543	7536	7628	7565	7616
8	7533	7642	7543	7536	7629	7564	7618
9	7531	7641	7543	7536	7628	7565	7616
10	7532	7641	7543	7538	7630	7565	7617
11	7534	7641	7543	7536	7628	7567	7616
12	7532	7642	7543	7537	7629	7564	7617
13	7532	7642	7543	7537	7629	7564	7617
14	7531	7641	7543	7536	7628	7565	7616
15	7533	7641	7543	7536	7629	7564	7618
16	7533	7642	7543	7536	7629	7564	7618
17	7531	7641	7543	7536	7628	7563	7616
18	7531	7641	7543	7536	7628	7563	7616
19	7532	7642	7543	7537	7629	7564	7617
20	7531	7641	7543	7536	7628	7563	7616
